"_id","_labels","intersection_location","osmid","street_count","_start","_end","_type","lanes","oneway","road_highway","road_length","road_name","road_osmid"
,,,,,"186","188","ROAD_SEGMENT","NaN","false","footway","2.9397443141958175","NaN","136997050"
,,,,,"187","3255","ROAD_SEGMENT","NaN","false","footway","25.763487034287586","NaN","136997050"
,,,,,"187","186","ROAD_SEGMENT","NaN","false","footway","4.787858957380396","NaN","136997050"
,,,,,"188","191","ROAD_SEGMENT","NaN","false","footway","17.5396730342838","NaN","136997040"
,,,,,"188","185","ROAD_SEGMENT","NaN","false","footway","3.3057334109226937","NaN","136997040"
,,,,,"188","186","ROAD_SEGMENT","NaN","false","footway","2.9397443141958175","NaN","136997050"
,,,,,"188","189","ROAD_SEGMENT","NaN","false","footway","4.706157018237468","NaN","136997050"
,,,,,"189","188","ROAD_SEGMENT","NaN","false","footway","4.706157018237468","NaN","136997050"
,,,,,"189","190","ROAD_SEGMENT","NaN","false","footway","3.2236894747529807","NaN","136997050"
,,,,,"190","189","ROAD_SEGMENT","NaN","false","footway","3.2236894747529807","NaN","136997050"
,,,,,"190","52","ROAD_SEGMENT","NaN","false","footway","5.219270919718554","NaN","136997050"
,,,,,"191","192","ROAD_SEGMENT","NaN","false","footway","8.21612252604907","NaN","136997040"
,,,,,"191","188","ROAD_SEGMENT","NaN","false","footway","17.5396730342838","NaN","136997040"
,,,,,"191","193","ROAD_SEGMENT","NaN","false","footway","12.831381844271707","NaN","785045729"
,,,,,"192","3261","ROAD_SEGMENT","NaN","false","footway","18.31979194327764","NaN","136997040"
,,,,,"192","191","ROAD_SEGMENT","NaN","false","footway","8.21612252604907","NaN","136997040"
,,,,,"193","195","ROAD_SEGMENT","NaN","false","footway","7.91741384608169","NaN","785045729"
,,,,,"193","191","ROAD_SEGMENT","NaN","false","footway","12.831381844271707","NaN","785045729"
,,,,,"194","2044","ROAD_SEGMENT","NaN","false","footway","9.039427898010358","NaN","136997050"
,,,,,"194","209","ROAD_SEGMENT","NaN","false","footway","1.1980870492471367","NaN","136997064"
,,,,,"195","196","ROAD_SEGMENT","NaN","false","footway","7.50799869465724","NaN","785045729"
,,,,,"195","193","ROAD_SEGMENT","NaN","false","footway","7.91741384608169","NaN","785045729"
,,,,,"196","197","ROAD_SEGMENT","NaN","false","footway","5.023352787557046","NaN","785045729"
,,,,,"196","195","ROAD_SEGMENT","NaN","false","footway","7.50799869465724","NaN","785045729"
,,,,,"197","199","ROAD_SEGMENT","NaN","false","footway","6.630895839033209","NaN","785045729"
,,,,,"197","196","ROAD_SEGMENT","NaN","false","footway","5.023352787557046","NaN","785045729"
,,,,,"198","200","ROAD_SEGMENT","NaN","false","footway","11.584436154180388","NaN","784430831"
,,,,,"198","2045","ROAD_SEGMENT","NaN","false","footway","5.257846182907994","NaN","784430831"
,,,,,"199","201","ROAD_SEGMENT","NaN","false","footway","6.368787577604148","NaN","785045729"
,,,,,"199","197","ROAD_SEGMENT","NaN","false","footway","6.630895839033209","NaN","785045729"
,,,,,"200","153","ROAD_SEGMENT","NaN","false","footway","6.8641671194003555","NaN","784430831"
,,,,,"200","198","ROAD_SEGMENT","NaN","false","footway","11.584436154180388","NaN","784430831"
,,,,,"201","2048","ROAD_SEGMENT","NaN","false","footway","16.917174624339204","NaN","414238484"
,,,,,"201","204","ROAD_SEGMENT","NaN","false","footway","14.95446402283535","NaN","785045729"
,,,,,"201","199","ROAD_SEGMENT","NaN","false","footway","6.368787577604148","NaN","785045729"
,,,,,"202","2047","ROAD_SEGMENT","NaN","false","footway","4.910121752690536","NaN","414238484"
,,,,,"202","2048","ROAD_SEGMENT","NaN","false","footway","19.96363378109157","NaN","414238484"
,,,,,"203","151","ROAD_SEGMENT","NaN","false","footway","13.52286768797946","NaN","119094322"
,,,,,"203","153","ROAD_SEGMENT","NaN","false","footway","10.517345565935825","NaN","119094322"
,,,,,"204","211","ROAD_SEGMENT","NaN","false","footway","18.45013512632692","NaN","785045729"
,,,,,"204","201","ROAD_SEGMENT","NaN","false","footway","14.95446402283535","NaN","785045729"
,,,,,"205","154","ROAD_SEGMENT","NaN","false","footway","11.596445033390896","NaN","119094322"
,,,,,"205","2087","ROAD_SEGMENT","NaN","false","footway","22.177502464732058","NaN","119094322"
,,,,,"206","207","ROAD_SEGMENT","NaN","false","footway","14.394901902518695","NaN","119094322"
,,,,,"206","151","ROAD_SEGMENT","NaN","false","footway","13.772723763065827","NaN","119094322"
,,,,,"207","208","ROAD_SEGMENT","NaN","false","footway","32.80425765983828","NaN","119094322"
,,,,,"207","206","ROAD_SEGMENT","NaN","false","footway","14.394901902518695","NaN","119094322"
,,,,,"208","210","ROAD_SEGMENT","NaN","false","footway","8.246740846455205","NaN","119094322"
,,,,,"208","207","ROAD_SEGMENT","NaN","false","footway","32.80425765983828","NaN","119094322"
,,,,,"209","2085","ROAD_SEGMENT","NaN","false","footway","62.71058078817493","NaN","136997064"
,,,,,"209","194","ROAD_SEGMENT","NaN","false","footway","1.1980870492471367","NaN","136997064"
,,,,,"209","4504","ROAD_SEGMENT","NaN","false","footway","117.5861621756236","NaN","139687094"
,,,,,"210","211","ROAD_SEGMENT","NaN","false","footway","9.363169748422767","NaN","119094322"
,,,,,"210","208","ROAD_SEGMENT","NaN","false","footway","8.246740846455205","NaN","119094322"
,,,,,"211","152","ROAD_SEGMENT","NaN","false","footway","6.690017198425975","NaN","119094322"
,,,,,"211","210","ROAD_SEGMENT","NaN","false","footway","9.363169748422767","NaN","119094322"
,,,,,"211","204","ROAD_SEGMENT","NaN","false","footway","18.45013512632692","NaN","785045729"
,,,,,"212","214","ROAD_SEGMENT","NaN","false","footway","1.237095627106009","NaN","136997044"
,,,,,"212","224","ROAD_SEGMENT","NaN","false","footway","2.422950488324976","NaN","136997064"
,,,,,"212","2085","ROAD_SEGMENT","NaN","false","footway","118.95446525851352","NaN","136997064"
,,,,,"212","4404","ROAD_SEGMENT","NaN","false","footway","5.305845532722249","NaN","1323655381"
,,,,,"213","2087","ROAD_SEGMENT","NaN","false","footway","17.4754345031528","NaN","136997041"
,,,,,"213","2052","ROAD_SEGMENT","NaN","false","footway","17.55195442506661","NaN","136997041"
,,,,,"214","215","ROAD_SEGMENT","NaN","false","footway","10.82233717613426","NaN","136997044"
,,,,,"214","212","ROAD_SEGMENT","NaN","false","footway","1.237095627106009","NaN","136997044"
,,,,,"215","223","ROAD_SEGMENT","NaN","false","footway","7.553958723568568","NaN","136997044"
,,,,,"215","214","ROAD_SEGMENT","NaN","false","footway","10.82233717613426","NaN","136997044"
,,,,,"216","218","ROAD_SEGMENT","NaN","false","footway","5.349654094220523","NaN","119094322"
,,,,,"216","152","ROAD_SEGMENT","NaN","false","footway","14.654725667961781","NaN","119094322"
,,,,,"216","57","ROAD_SEGMENT","NaN","false","footway","20.87888071522218","NaN","136997050"
,,,,,"216","56","ROAD_SEGMENT","NaN","false","footway","8.57833838988149","NaN","136997050"
,,,,,"217","219","ROAD_SEGMENT","NaN","false","path","1.483058233526877","NaN","136997068"
,,,,,"217","218","ROAD_SEGMENT","NaN","false","path","1.051862018628687","NaN","136997068"
,,,,,"218","222","ROAD_SEGMENT","NaN","false","footway","1.7305483673274944","NaN","119094322"
,,,,,"218","216","ROAD_SEGMENT","NaN","false","footway","5.349654094220523","NaN","119094322"
,,,,,"218","217","ROAD_SEGMENT","NaN","false","path","1.051862018628687","NaN","136997068"
,,,,,"219","221","ROAD_SEGMENT","NaN","false","path","1.3670616190644114","NaN","136997068"
,,,,,"219","217","ROAD_SEGMENT","NaN","false","path","1.483058233526877","NaN","136997068"
,,,,,"220","4161","ROAD_SEGMENT","NaN","false","footway","27.82663258658227","NaN","136997057"
,,,,,"220","870","ROAD_SEGMENT","NaN","false","footway","15.053643837497516","NaN","136997057"
,,,,,"220","226","ROAD_SEGMENT","NaN","false","footway","2.5660845608761704","NaN","136997058"
,,,,,"221","225","ROAD_SEGMENT","NaN","false","path","1.2121637503432416","NaN","136997068"
,,,,,"221","219","ROAD_SEGMENT","NaN","false","path","1.3670616190644114","NaN","136997068"
,,,,,"222","218","ROAD_SEGMENT","NaN","false","footway","1.7305483673274944","NaN","119094322"
,,,,,"222","230","ROAD_SEGMENT","NaN","false","steps","5.974657004870008","NaN","136997046"
,,,,,"223","2051","ROAD_SEGMENT","NaN","false","footway","25.527178360059125","NaN","119094322"
,,,,,"223","232","ROAD_SEGMENT","NaN","false","footway","18.859549617918876","NaN","136997044"
,,,,,"223","215","ROAD_SEGMENT","NaN","false","footway","7.553958723568568","NaN","136997044"
,,,,,"224","4538","ROAD_SEGMENT","NaN","false","footway","108.82548877899852","NaN","136997064"
,,,,,"224","212","ROAD_SEGMENT","NaN","false","footway","2.422950488324976","NaN","136997064"
,,,,,"225","227","ROAD_SEGMENT","NaN","false","path","1.2451709668138093","NaN","136997068"
,,,,,"225","221","ROAD_SEGMENT","NaN","false","path","1.2121637503432416","NaN","136997068"
,,,,,"226","220","ROAD_SEGMENT","NaN","false","footway","2.5660845608761704","NaN","136997058"
,,,,,"226","229","ROAD_SEGMENT","NaN","false","footway","1.1642072859889163","NaN","285989618"
,,,,,"227","228","ROAD_SEGMENT","NaN","false","path","1.550858154965152","NaN","136997068"
,,,,,"227","225","ROAD_SEGMENT","NaN","false","path","1.2451709668138093","NaN","136997068"
,,,,,"228","229","ROAD_SEGMENT","NaN","false","path","1.2480254582311394","NaN","136997068"
,,,,,"228","227","ROAD_SEGMENT","NaN","false","path","1.550858154965152","NaN","136997068"
,,,,,"229","228","ROAD_SEGMENT","NaN","false","path","1.2480254582311394","NaN","136997068"
,,,,,"229","230","ROAD_SEGMENT","NaN","false","footway","1.6009367707401851","NaN","285989618"
,,,,,"229","226","ROAD_SEGMENT","NaN","false","footway","1.1642072859889163","NaN","285989618"
,,,,,"230","222","ROAD_SEGMENT","NaN","false","steps","5.974657004870008","NaN","136997046"
,,,,,"230","229","ROAD_SEGMENT","NaN","false","footway","1.6009367707401851","NaN","285989618"
,,,,,"231","2052","ROAD_SEGMENT","NaN","false","footway","11.43870763246596","NaN","136997041"
,,,,,"231","233","ROAD_SEGMENT","NaN","false","footway","7.692013780886689","NaN","136997041"
,,,,,"232","2067","ROAD_SEGMENT","NaN","false","footway","2.94319962208874","NaN","136997044"
,,,,,"232","223","ROAD_SEGMENT","NaN","false","footway","18.859549617918876","NaN","136997044"
,,,,,"232","274","ROAD_SEGMENT","NaN","false","footway","65.13082921574284","NaN","136997049"
,,,,,"232","2053","ROAD_SEGMENT","NaN","false","footway","16.038335594070258","NaN","414238490"
,,,,,"233","231","ROAD_SEGMENT","NaN","false","footway","7.692013780886689","NaN","136997041"
,,,,,"233","79","ROAD_SEGMENT","NaN","false","footway","12.281618645464972","NaN","136997069"
,,,,,"233","155","ROAD_SEGMENT","NaN","false","footway","19.34590967455966","NaN","136997069"
,,,,,"234","238","ROAD_SEGMENT","NaN","false","footway","8.373634544446773","NaN","136997052"
,,,,,"234","54","ROAD_SEGMENT","NaN","false","footway","2.0371561293038387","NaN","136997052"
,,,,,"234","237","ROAD_SEGMENT","NaN","false","footway","3.4757597089233636","NaN","136997055"
,,,,,"235","236","ROAD_SEGMENT","NaN","false","footway","9.803822248720422","NaN","136997052"
,,,,,"235","257","ROAD_SEGMENT","NaN","false","footway","8.651107777916442","NaN","136997052"
,,,,,"236","241","ROAD_SEGMENT","NaN","false","footway","15.171581573116553","NaN","136997052"
,,,,,"236","235","ROAD_SEGMENT","NaN","false","footway","9.803822248720422","NaN","136997052"
,,,,,"236","3236","ROAD_SEGMENT","NaN","false","footway","24.30575069579843","NaN","784430823"
,,,,,"237","2057","ROAD_SEGMENT","NaN","false","footway","1.8149498641394444","NaN","136997055"
,,,,,"237","234","ROAD_SEGMENT","NaN","false","footway","3.4757597089233636","NaN","136997055"
,,,,,"238","239","ROAD_SEGMENT","NaN","false","footway","9.781399367126358","NaN","136997052"
,,,,,"238","234","ROAD_SEGMENT","NaN","false","footway","8.373634544446773","NaN","136997052"
,,,,,"238","2056","ROAD_SEGMENT","NaN","false","footway","2.2125806467453524","NaN","414238485"
,,,,,"238","2054","ROAD_SEGMENT","NaN","false","footway","2.21055477964303","NaN","414238485"
,,,,,"239","242","ROAD_SEGMENT","NaN","false","footway","8.784222100885119","NaN","136997052"
,,,,,"239","238","ROAD_SEGMENT","NaN","false","footway","9.781399367126358","NaN","136997052"
,,,,,"240","257","ROAD_SEGMENT","NaN","false","footway","9.681493288213696","NaN","136997052"
,,,,,"240","3239","ROAD_SEGMENT","NaN","false","footway","4.430796575581721","NaN","136997052"
,,,,,"241","3248","ROAD_SEGMENT","NaN","false","footway","25.07941035334106","NaN","136997052"
,,,,,"241","236","ROAD_SEGMENT","NaN","false","footway","15.171581573116553","NaN","136997052"
,,,,,"242","243","ROAD_SEGMENT","NaN","false","footway","24.249587183074862","NaN","136997052"
,,,,,"242","239","ROAD_SEGMENT","NaN","false","footway","8.784222100885119","NaN","136997052"
,,,,,"242","247","ROAD_SEGMENT","NaN","false","footway","15.73371631858692","NaN","414238497"
,,,,,"243","3240","ROAD_SEGMENT","NaN","false","footway","3.435356425614884","NaN","136997052"
,,,,,"243","242","ROAD_SEGMENT","NaN","false","footway","24.249587183074862","NaN","136997052"
,,,,,"244","2063","ROAD_SEGMENT","NaN","false","footway","8.23565289861081","NaN","136997052"
,,,,,"244","3240","ROAD_SEGMENT","NaN","false","footway","15.7963147797461","NaN","136997052"
,,,,,"245","2062","ROAD_SEGMENT","NaN","false","footway","1.8126164848712047","NaN","136997055"
,,,,,"245","2057","ROAD_SEGMENT","NaN","false","footway","1.811623264603787","NaN","136997055"
,,,,,"246","250","ROAD_SEGMENT","NaN","false","footway","8.455439451490058","NaN","136997055"
,,,,,"246","2064","ROAD_SEGMENT","NaN","false","footway","1.8139515655815546","NaN","136997055"
,,,,,"247","251","ROAD_SEGMENT","NaN","false","footway","11.041680958487937","NaN","414238497"
,,,,,"247","242","ROAD_SEGMENT","NaN","false","footway","15.73371631858692","NaN","414238497"
,,,,,"248","255","ROAD_SEGMENT","NaN","false","footway","8.871165492909386","NaN","136997044"
,,,,,"248","2067","ROAD_SEGMENT","NaN","false","footway","2.807922602640976","NaN","136997044"
,,,,,"249","2075","ROAD_SEGMENT","NaN","false","footway","25.94536266540732","NaN","136997052"
,,,,,"249","3248","ROAD_SEGMENT","NaN","false","footway","3.0354697868034193","NaN","136997052"
,,,,,"250","260","ROAD_SEGMENT","NaN","false","footway","17.91691076285038","NaN","136997055"
,,,,,"250","246","ROAD_SEGMENT","NaN","false","footway","8.455439451490058","NaN","136997055"
,,,,,"251","2074","ROAD_SEGMENT","NaN","false","footway","11.23858918472123","NaN","414238497"
,,,,,"251","247","ROAD_SEGMENT","NaN","false","footway","11.041680958487937","NaN","414238497"
,,,,,"252","253","ROAD_SEGMENT","NaN","false","footway","6.682142604124365","NaN","136997039"
,,,,,"252","80","ROAD_SEGMENT","NaN","false","footway","6.431074329559267","NaN","136997065"
,,,,,"252","258","ROAD_SEGMENT","NaN","false","footway","7.8639036975365055","NaN","136997065"
,,,,,"253","256","ROAD_SEGMENT","NaN","false","footway","5.44568507596395","NaN","136997039"
,,,,,"253","252","ROAD_SEGMENT","NaN","false","footway","6.682142604124365","NaN","136997039"
,,,,,"254","2077","ROAD_SEGMENT","NaN","false","footway","31.84955828301579","NaN","414238497"
,,,,,"254","2074","ROAD_SEGMENT","NaN","false","footway","11.194618330950718","NaN","414238497"
,,,,,"255","263","ROAD_SEGMENT","NaN","false","footway","17.63385103248068","NaN","136997044"
,,,,,"255","248","ROAD_SEGMENT","NaN","false","footway","8.871165492909386","NaN","136997044"
,,,,,"256","259","ROAD_SEGMENT","NaN","false","footway","10.096448580971487","NaN","136997039"
,,,,,"256","253","ROAD_SEGMENT","NaN","false","footway","5.44568507596395","NaN","136997039"
,,,,,"257","235","ROAD_SEGMENT","NaN","false","footway","8.651107777916442","NaN","136997052"
,,,,,"257","240","ROAD_SEGMENT","NaN","false","footway","9.681493288213696","NaN","136997052"
,,,,,"258","252","ROAD_SEGMENT","NaN","false","footway","7.8639036975365055","NaN","136997065"
,,,,,"258","266","ROAD_SEGMENT","NaN","false","footway","12.000854048974464","NaN","136997065"
,,,,,"259","261","ROAD_SEGMENT","NaN","false","footway","10.613014688572461","NaN","136997039"
,,,,,"259","256","ROAD_SEGMENT","NaN","false","footway","10.096448580971487","NaN","136997039"
,,,,,"260","2078","ROAD_SEGMENT","NaN","false","footway","70.92757670274584","NaN","136997055"
,,,,,"260","250","ROAD_SEGMENT","NaN","false","footway","17.91691076285038","NaN","136997055"
,,,,,"261","262","ROAD_SEGMENT","NaN","false","footway","9.802047180579578","NaN","136997039"
,,,,,"261","259","ROAD_SEGMENT","NaN","false","footway","10.613014688572461","NaN","136997039"
,,,,,"262","265","ROAD_SEGMENT","NaN","false","footway","9.824354277678971","NaN","136997039"
,,,,,"262","261","ROAD_SEGMENT","NaN","false","footway","9.802047180579578","NaN","136997039"
,,,,,"263","265","ROAD_SEGMENT","NaN","false","footway","1.5815774003618068","NaN","136997044"
,,,,,"263","255","ROAD_SEGMENT","NaN","false","footway","17.63385103248068","NaN","136997044"
,,,,,"264","267","ROAD_SEGMENT","NaN","false","footway","10.519043572487428","NaN","136997052"
,,,,,"264","2075","ROAD_SEGMENT","NaN","false","footway","9.785607937652033","NaN","136997052"
,,,,,"264","3249","ROAD_SEGMENT","NaN","false","footway","34.21557994117163","NaN","784430829"
,,,,,"265","274","ROAD_SEGMENT","NaN","false","footway","48.88979700819667","NaN","136997039"
,,,,,"265","262","ROAD_SEGMENT","NaN","false","footway","9.824354277678971","NaN","136997039"
,,,,,"265","268","ROAD_SEGMENT","NaN","false","footway","13.366344229660314","NaN","136997044"
,,,,,"265","263","ROAD_SEGMENT","NaN","false","footway","1.5815774003618068","NaN","136997044"
,,,,,"265","276","ROAD_SEGMENT","NaN","false","footway","36.65005011393261","NaN","136997060"
,,,,,"266","258","ROAD_SEGMENT","NaN","false","footway","12.000854048974464","NaN","136997065"
